HHID,tot_local_seed,tot_improved_seed,tot_manure,tot_compost,tot_fert_dap,tot_fert_urea,tot_fert_nps,tot_fert_lime,tot_fert_blended,total_value_hh,hhi_hh,number_of_crops,cei_hh,bp_hh,season_str,IRRIGATED_HH,merge_irrigation,Qn_9_9,post_action_taken,pre_action_taken,post_number_responded,pre_number_responded,number_of_shocks,merge_shock,experienced_shock,post_action_taken_nomissing,pre_action_taken_nomissing,number_of_soil_types,farm_area,total_owned_area,proportion_owned_area,plot_dist_avg,soil_fertility_num,soil_fertility_avg,soil_slope_avg,soil_erosion_avg,soil_fertility_wgt_avg,soil_slope_wgt_avg,soil_erosion_wgt_avg,merge_soil,Qn_0_1,Qn_1_1,Qn_1_2,Qn_1_3,Qn_1_4,Qn_1_5a,skip_meal_12mo,improved_stove,number_of_parcels,own_pump,ag_ins,other_income,electricity,latitude,longitude,elevation,kebele_for_survey_match,merge_wide,dist_to_ext_service,dist_to_vet,dist_to_grazing,dist_to_output_market,dist_to_input_market,dist_to_weekly_market,dist_to_daily_market,dist_to_all_weather_road,merge_comm,liv_total_value_hh,liv_hhi_hh,number_of_liv_types,sold_livestock_12mo,merge_liv,hh_head_age,hh_head_educ,hh_spouse_educ,highest_educ,merge_i_ii,number_of_farm_equipment,tot_farm_equipment_value,merge_equipment,gifts_transfers,assistance_govt_nongovt,tot_other_income,merge_other_income,elec_use_kwh_lastmonth,merge_elec,number_of_appliances,tot_app_value,merge_appliance,river_dist,lake_dist,dist_to_water_source,merge_water_dist,soil_ph,merge_ph,group,kebele,acc,kebele_for_shp_match,merge_sites,kebele_id,pop_dens_5x5,merge_pop_dens,koppen_zone,merge_koppen
255,70,40,150,0,0,0,0,0,150,30000,.5,2,.5,2,Meher,1,matched (3),Meher,0,0,0,0,2,matched (3),1,0,0,1,2,2,1,1,1,1,1,1.3333334,1,1,1.25,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalee,0,1,3,1,0,0,1,8.9499569,38.399124,2070.2,Telbo,matched (3),40,40,,150,150,150,,,matched (3),62000,.33333337,3,0,matched (3),4,,2,2,matched (3),4,1300,matched (3),,,,master only (1),,matched (3),2,0,matched (3),9506.6123,13899.104,9506.6123,matched (3),6.5999999,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,130.86967,matched (3),Temp. Dry Winter Warm Summer,matched (3)
255,,,,,,,,,,,.5,2,.5,2,Belg,1,matched (3),,,,,,,master only (1),0,0,0,1,2,2,1,1,1,1,1,1.3333334,1,1,1.25,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalee,0,1,3,1,0,0,1,8.9499569,38.399124,2070.2,Telbo,matched (3),40,40,,150,150,150,,,matched (3),62000,.33333337,3,0,matched (3),4,,2,2,matched (3),4,1300,matched (3),,,,master only (1),,matched (3),2,0,matched (3),9506.6123,13899.104,9506.6123,matched (3),6.5999999,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,130.86967,matched (3),Temp. Dry Winter Warm Summer,matched (3)
256,8,10,100,0,0,0,0,0,100,64800,.5,2,.5,2,Meher,0,matched (3),Meher,0,0,0,0,2,matched (3),1,0,0,1,1,1,1,30,2,2,1,2,2,1,2,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalee,0,1,2,1,0,0,1,8.9489994,38.398315,2059.8999,Telbo,matched (3),40,40,,150,150,150,,,matched (3),70000,1,1,0,matched (3),12,2,,3,matched (3),4,750,matched (3),,,,master only (1),,matched (3),1,0,matched (3),9381.5527,13764.113,9381.5527,matched (3),6.5999999,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
257,130,0,150,0,0,0,0,0,100,22500,.5,2,.5,2,Meher,0,matched (3),Meher,0,0,0,0,3,matched (3),1,0,0,1,1.5,1.5,1,40,2,2,1,2,2,1,2,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalee,0,1,3,,0,0,1,8.94695,38.396835,2056.5,Telbo,matched (3),40,40,,150,150,150,,,matched (3),,,,,master only (1),,,,4,matched (3),2,400,matched (3),,,,matched (3),,matched (3),1,0,matched (3),9121.7637,13492.917,9121.7637,matched (3),6.5,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
258,150,0,200,0,0,0,0,0,200,0,1,1,0,1,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,3,3,1,1,2,2,1,2,2,1,2,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalee,0,1,3,,0,0,1,8.9470167,38.397018,2062.7,Telbo,matched (3),40,40,,150,150,150,,,matched (3),60000,.5,2,0,matched (3),18,2,2,6,matched (3),2,400,matched (3),,,,master only (1),,matched (3),1,0,matched (3),9133.9365,13511.244,9133.9365,matched (3),6.5,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
259,150,0,200,0,0,0,0,0,100,60000,1,1,0,1,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,1,1,1,40,2,2,1,1.5,2,1,1.5,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalee,0,1,2,,0,0,1,8.9451857,38.398022,2069.2,Telbo,matched (3),40,40,,150,150,150,,,matched (3),65000,.33333337,3,0,matched (3),65,,,2,matched (3),3,500,matched (3),,,,matched (3),,matched (3),1,0,matched (3),8967.9424,13434.749,8967.9424,matched (3),6.5,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
260,100,0,150,0,0,0,0,0,150,24000,1,1,0,1,Meher,0,matched (3),Meher,0,0,0,0,2,matched (3),1,0,0,1,1,1,1,40,2,2,1,2,2,1,2,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalee,0,1,2,,0,0,1,8.9445581,38.396774,2063.1001,Telbo,matched (3),40,40,,150,150,150,,,matched (3),50000,.5,2,0,matched (3),,,2,2,matched (3),3,450,matched (3),,,,master only (1),,matched (3),1,0,matched (3),8865.209,13295.013,8865.209,matched (3),6.5999999,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
261,15,0,25,0,25,25,0,0,50,27500,1,1,0,1,Meher,1,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,1,1,1,60,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalle,0,0,1,1,0,0,1,8.9512968,38.398491,2070.1001,Telbo,matched (3),40,40,,150,150,150,,,matched (3),35000,.5,2,0,matched (3),10,,,,matched (3),2,2,matched (3),,,0,matched (3),0,matched (3),2,0,matched (3),9631.0908,13964.922,9631.0908,matched (3),6.5,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,133.99451,matched (3),Temp. Dry Winter Warm Summer,matched (3)
261,8,0,50,0,50,50,0,0,100,60000,1,1,0,1,Dry,1,matched (3),,,,,,,master only (1),0,0,0,1,1,1,1,60,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalle,0,0,1,1,0,0,1,8.9512968,38.398491,2070.1001,Telbo,matched (3),40,40,,150,150,150,,,matched (3),35000,.5,2,0,matched (3),10,,,,matched (3),2,2,matched (3),,,0,matched (3),0,matched (3),2,0,matched (3),9631.0908,13964.922,9631.0908,matched (3),6.5,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,133.99451,matched (3),Temp. Dry Winter Warm Summer,matched (3)
262,,,,,,,,,,,1,1,0,1,Belg,1,matched (3),,,,,,,master only (1),0,0,0,1,1,1,1,30,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalle,0,0,1,0,0,0,1,8.9494705,38.398438,2083.5,Telbo,matched (3),40,40,,150,150,150,,,matched (3),20000,1,1,0,matched (3),19,4,,4,matched (3),2,2,matched (3),,,0,matched (3),0,matched (3),1,1500,matched (3),9435.1719,13811.235,9435.1719,matched (3),6.5999999,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
262,15,0,50,0,50,50,0,0,100,0,1,1,0,1,Meher,1,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,1,1,1,30,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalle,0,0,1,0,0,0,1,8.9494705,38.398438,2083.5,Telbo,matched (3),40,40,,150,150,150,,,matched (3),20000,1,1,0,matched (3),19,4,,4,matched (3),2,2,matched (3),,,0,matched (3),0,matched (3),1,1500,matched (3),9435.1719,13811.235,9435.1719,matched (3),6.5999999,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
264,,,,,,,,,,,1,1,0,1,Meher,0,matched (3),,,,,,,master only (1),0,0,0,1,2,2,1,30,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Telbo,Dalle,,,2,,0,0,,8.9485626,38.397358,2058.8999,Telbo,matched (3),40,40,,150,150,150,,,matched (3),,,,,master only (1),85,,,3,matched (3),,,master only (1),,,,master only (1),,master only (1),,,master only (1),9308.1709,13661.303,9308.1709,matched (3),6.5999999,matched (3),Treatment,Telbo,1,Telbo,matched (3),25,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
265,20,0,50,0,50,50,0,0,100,0,1,1,0,1,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,2,2,1,30,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,1,2,,0,0,0,8.9469309,38.396969,2049.1001,Indode,matched (3),30,30,,90,90,90,,,matched (3),40000,1,1,0,matched (3),,,,7,matched (3),3,300,matched (3),,,0,matched (3),0,matched (3),0,0,matched (3),9123.4307,13500.809,9123.4307,matched (3),6.5,matched (3),Control(Non),Indode,0,Indode,matched (3),16,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
266,30,0,25,25,25,25,0,0,75,33000,1,1,0,1,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,1,1,1,30,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,0,3,,0,0,0,8.945219,38.397869,2073.3999,Indode,matched (3),30,30,,90,90,90,,,matched (3),400000,1,1,0,matched (3),,,,3,matched (3),2,100,matched (3),,,0,matched (3),0,matched (3),0,0,matched (3),8966.9805,13426.453,8966.9805,matched (3),6.5,matched (3),Control(Non),Indode,0,Indode,matched (3),16,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
267,30,0,50,0,50,50,0,0,200,38500,1,1,0,1,Meher,1,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,.5,.5,1,30,1,1,1,2,1,1,2,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,0,2,1,0,0,0,8.9444923,38.396713,2116.5,Indode,matched (3),30,30,,90,90,90,,,matched (3),10000,1,1,0,matched (3),31,4,,2,matched (3),1,70,matched (3),,,0,matched (3),0,matched (3),0,0,matched (3),8856.4805,13285.361,8856.4805,matched (3),6.5999999,matched (3),Control(Non),Indode,0,Indode,matched (3),16,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
267,,,,,,,,,,,1,1,0,1,Belg,1,matched (3),,,,,,,master only (1),0,0,0,1,.5,.5,1,30,1,1,1,2,1,1,2,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,0,2,1,0,0,0,8.9444923,38.396713,2116.5,Indode,matched (3),30,30,,90,90,90,,,matched (3),10000,1,1,0,matched (3),31,4,,2,matched (3),1,70,matched (3),,,0,matched (3),0,matched (3),0,0,matched (3),8856.4805,13285.361,8856.4805,matched (3),6.5999999,matched (3),Control(Non),Indode,0,Indode,matched (3),16,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
268,0,145,0,0,50,50,0,0,0,9230,.33333337,3,.66666669,3,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,.25,.25,1,30,2,2,1,1,2,1,1,matched (3),Dry,Amhara,South Gonder,Fogera,Wagetera,Dalle,1,0,4,,0,0,0,8.9494858,38.398487,1930.9,Wagetera,matched (3),,,,,40,10,,,matched (3),11900,.56122446,3,1,matched (3),,,,,matched (3),4,950,matched (3),,,,matched (3),,matched (3),1,0,matched (3),9438.1973,13815.922,9438.1973,matched (3),6.5999999,matched (3),Treatment,Wagetera,1,Wagetera,matched (3),26,132.00734,matched (3),Temp. Dry Winter Warm Summer,matched (3)
269,300,0,0,0,600,600,0,0,0,823000,.33333337,3,.66666669,3,Meher,0,matched (3),Meher,1,1,1,1,1,matched (3),1,1,1,1,1,0,0,30,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,1,5,1,0,0,1,8.9941244,38.395283,2138.2542,Indode,matched (3),30,30,,90,90,90,,,matched (3),331000,.29959184,6,1,matched (3),,,,4,matched (3),11,2300,matched (3),,,,matched (3),50,matched (3),1,0,matched (3),14193.796,17378.025,14193.796,matched (3),6.6999998,matched (3),Control(Non),Indode,0,Indode,matched (3),16,142.2455,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
269,0,35,0,0,200,200,0,0,0,224000,1,1,0,1,Dry,0,matched (3),,,,,,,master only (1),0,0,0,1,1,0,0,30,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,1,5,1,0,0,1,8.9941244,38.395283,2138.2542,Indode,matched (3),30,30,,90,90,90,,,matched (3),331000,.29959184,6,1,matched (3),,,,4,matched (3),11,2300,matched (3),,,,matched (3),50,matched (3),1,0,matched (3),14193.796,17378.025,14193.796,matched (3),6.6999998,matched (3),Control(Non),Indode,0,Indode,matched (3),16,142.2455,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
270,75,0,0,0,40,40,0,0,0,5700,.5,2,.5,2,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,.25,.25,1,30,2,2,2,2,2,2,2,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,0,3,0,0,0,1,8.9943256,38.395782,2125.1667,Indode,matched (3),30,30,,90,90,90,,,matched (3),67100,.27777779,4,0,matched (3),,,,2,matched (3),3,400,matched (3),,,,matched (3),20,matched (3),2,60,matched (3),14224.096,17427.588,14224.096,matched (3),6.6999998,matched (3),Control(Non),Indode,0,Indode,matched (3),16,142.2455,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
271,100,0,0,0,100,100,0,0,0,100000,1,1,0,1,Meher,0,matched (3),Meher,1,0,1,0,1,matched (3),1,1,0,1,2,2,1,20,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,0,1,0,0,0,1,8.994997,38.394756,2134.6265,Indode,matched (3),30,30,,90,90,90,,,matched (3),351500,.24074075,6,1,matched (3),,,,2,matched (3),8,1480,matched (3),,,,master only (1),50,matched (3),2,20,matched (3),14280.54,17420.51,14280.54,matched (3),6.6999998,matched (3),Control(Non),Indode,0,Indode,matched (3),16,142.2455,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
272,35,0,0,0,100,100,0,0,0,0,.5,2,.5,2,Meher,0,matched (3),Meher,1,1,1,1,1,matched (3),1,1,1,1,1,0,0,20,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,0,3,0,0,0,1,8.9953671,38.39423,2122.9365,Indode,matched (3),30,30,,90,90,90,,,matched (3),350,1,1,0,matched (3),35,3,,3,matched (3),1,150,matched (3),,,,matched (3),50,matched (3),1,0,matched (3),14312.681,17419.529,14312.681,matched (3),6.6999998,matched (3),Control(Non),Indode,0,Indode,matched (3),16,142.2455,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
272,0,6,0,0,50,50,0,0,0,8400000,1,1,0,1,Dry,0,matched (3),,,,,,,master only (1),0,0,0,1,1,0,0,20,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,0,3,0,0,0,1,8.9953671,38.39423,2122.9365,Indode,matched (3),30,30,,90,90,90,,,matched (3),350,1,1,0,matched (3),35,3,,3,matched (3),1,150,matched (3),,,,matched (3),50,matched (3),1,0,matched (3),14312.681,17419.529,14312.681,matched (3),6.6999998,matched (3),Control(Non),Indode,0,Indode,matched (3),16,142.2455,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
273,200,0,0,0,155,155,0,0,0,74500,.25,4,.75,4,Meher,0,matched (3),Meher,1,1,1,1,1,matched (3),1,1,1,1,1,1,1,30,1,1,1,1,1,1,1,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,0,0,1,0,0,0,1,8.9944344,38.39452,2088.5244,Indode,matched (3),30,30,,90,90,90,,,matched (3),42900,.59375,3,0,matched (3),,,4,4,matched (3),3,560,matched (3),,,,matched (3),50,matched (3),1,0,matched (3),14215.282,17356.268,14215.282,matched (3),6.6999998,matched (3),Control(Non),Indode,0,Indode,matched (3),16,142.2455,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
274,50,0,0,0,50,50,0,0,0,20000,1,1,0,1,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,1,1,1,20,1,1,2,2,1,2,2,matched (3),Dry,Oromia,West Shoa,Ejerie,Indode,Indode,1,1,1,0,0,1,1,8.9925537,38.392044,2116.4797,Indode,matched (3),30,30,,90,90,90,,,matched (3),,,,,master only (1),,,,3,matched (3),3,700,matched (3),0,1,700,matched (3),50,matched (3),2,10,matched (3),13972.072,17034.129,13972.072,matched (3),6.6999998,matched (3),Control(Non),Indode,0,Indode,matched (3),16,142.2455,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
275,0,100,0,0,0,0,0,0,0,42000,.5,2,.5,2,Meher,1,matched (3),Meher,1,0,1,0,1,matched (3),1,1,0,1,3,3,1,1060,1,1,1,2,1,1,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Kenchamo,Murche,0,0,2,,0,0,1,5.9053812,37.463245,1136,Ganta Kenchamo,matched (3),0,0,,0,30,90,,90,matched (3),,,,,master only (1),61,2,2,4,matched (3),,,master only (1),,,0,matched (3),,master only (1),,,matched (3),10218.271,5667.4106,5667.4106,matched (3),6.8000002,matched (3),Treatment,Ganta Kenchamo,1,Ganta Kenchamo,matched (3),7,324.61993,matched (3),Trop. Savan. (Aw),matched (3)
276,0,0,0,0,0,0,0,0,0,,1,1,0,1,Meher,1,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,1,1,1,30,1,1,1,2,1,1,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Kenchamo,Murche,1,,1,0,0,0,1,5.9063635,37.464176,1134,Ganta Kenchamo,matched (3),0,0,,0,30,90,,90,matched (3),30000,1,1,0,matched (3),2,,2,2,matched (3),4,2300,matched (3),,,0,matched (3),0,matched (3),1,60,matched (3),10093.51,5559.3164,5559.3164,matched (3),6.6999998,matched (3),Treatment,Ganta Kenchamo,1,Ganta Kenchamo,matched (3),7,324.61993,matched (3),Trop. Savan. (Aw),matched (3)
277,0,200,0,0,0,0,0,0,0,0,.5,2,.5,2,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,2,2,1,30,2,2,2,2,2,2,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Meyeche,Ganta Meyche,1,0,2,,0,0,1,6.0218997,37.482132,2238,Ganta Meyeche,matched (3),1,0,,5,5,5,,5,matched (3),41650,.739645,3,0,matched (3),16,4,,4,matched (3),2,1100,matched (3),,,0,matched (3),0,matched (3),3,17200,matched (3),8701.6289,11467.857,8701.6289,matched (3),5.6999998,matched (3),Control (Non),Ganta Meyeche,0,Ganta Meyeche,matched (3),8,296.13202,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
278,0,150,0,0,0,0,0,0,0,0,.51020408,3,.41440651,1.7499999,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,1,1,1,20,2,2,2,2,2,2,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Meyeche,Ganta Meyche,1,0,3,,0,0,1,6.0223122,37.482018,2237,Ganta Meyeche,matched (3),1,0,,5,5,5,,5,matched (3),43300,.36000001,3,0,matched (3),12,2,2,2,matched (3),6,3700,matched (3),,,0,matched (3),0,matched (3),1,300,matched (3),8731.9229,11512.156,8731.9229,matched (3),5.6999998,matched (3),Control (Non),Ganta Meyeche,0,Ganta Meyeche,matched (3),8,286.8356,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
279,50,150,0,0,0,0,0,0,0,20000,.76181471,4,.28701138,1.1500001,Meher,0,matched (3),Meher,0,1,0,1,1,matched (3),1,0,1,1,1.5,1.5,1,28,2,2,1.8,2,2,1.6666666,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Meyeche,Ganta Meyche,1,0,3,,0,0,0,6.0301204,37.483875,2054,Ganta Meyeche,matched (3),1,0,,5,5,5,,5,matched (3),41500,.59183675,2,0,matched (3),2,,4,4,matched (3),5,3500,matched (3),,,0,matched (3),,master only (1),1,500,matched (3),8886.9873,12131.9,8886.9873,matched (3),6.0999999,matched (3),Control (Non),Ganta Meyeche,0,Ganta Meyeche,matched (3),8,284.69495,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
280,0,200,0,0,0,0,0,0,0,15800,.44000003,3,.57664901,1.6666666,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,2.5,2.5,1,23.333334,2,2,2,2,2,2,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Meyeche,Ganta Meyche,1,0,3,,0,0,0,6.0288167,37.484215,2045,Ganta Meyeche,matched (3),1,0,,5,5,5,,5,matched (3),40000,.33333337,3,0,matched (3),59,2,,2,matched (3),5,2200,matched (3),,,0,matched (3),,master only (1),,,master only (1),8796.8145,11990.531,8796.8145,matched (3),6,matched (3),Control (Non),Ganta Meyeche,0,Ganta Meyeche,matched (3),8,284.69495,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
281,0,50,0,0,0,0,0,0,0,20000,1,1,0,1,Meher,0,matched (3),Meher,0,0,0,0,1,matched (3),1,0,0,1,.5,.5,1,30,1,1,1,2,1,1,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Meyeche,Ganta Meyche,1,,1,,0,0,0,6.0301275,37.483841,2056,Ganta Meyeche,matched (3),1,0,,5,5,5,,5,matched (3),34000,.375,3,0,matched (3),,,2,2,matched (3),4,2000,matched (3),,,0,matched (3),,master only (1),1,700,matched (3),8890.5352,12134.413,8890.5352,matched (3),6.0999999,matched (3),Control (Non),Ganta Meyeche,0,Ganta Meyeche,matched (3),8,284.69495,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
282,0,100,0,0,0,0,0,0,0,21600,1,1,0,1,Meher,0,matched (3),Meher,0,1,0,1,1,matched (3),1,0,1,1,1,1,1,10,2,2,1,2,2,1,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Meyeche,Ganta Meyche,0,0,1,,0,0,0,6.0301728,37.484222,2048,Ganta Meyeche,matched (3),1,0,,5,5,5,,5,matched (3),30000,1,1,0,matched (3),13,2,,4,matched (3),4,2500,matched (3),,,0,matched (3),,master only (1),,,master only (1),8856.416,12118.084,8856.416,matched (3),6.0999999,matched (3),Control (Non),Ganta Meyeche,0,Ganta Meyeche,matched (3),8,284.69495,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
283,21,9,0,800,0,0,0,0,0,117800,.33333337,5,.546085,3,Meher,0,matched (3),Meher,1,1,3,3,3,matched (3),1,1,1,1,3,3,1,6.6666665,1,1,2,2,1,2,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Meyeche,Ganta Meyche,0,,2,,0,0,1,6.021524,37.482635,2238.3999,Ganta Meyeche,matched (3),1,0,,5,5,5,,5,matched (3),146500,.29166666,4,1,matched (3),9,2,3,3,matched (3),20,4700,matched (3),,,,master only (1),,master only (1),5,18200,matched (3),8636.6074,11403.993,8636.6074,matched (3),5.6999998,matched (3),Control (Non),Ganta Meyeche,0,Ganta Meyeche,matched (3),8,296.13202,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
283,,,,,,,,,,,1,1,0,1,Belg,0,matched (3),,,,,,,master only (1),0,0,0,1,3,3,1,6.6666665,1,1,2,2,1,2,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Meyeche,Ganta Meyche,0,,2,,0,0,1,6.021524,37.482635,2238.3999,Ganta Meyeche,matched (3),1,0,,5,5,5,,5,matched (3),146500,.29166666,4,1,matched (3),9,2,3,3,matched (3),20,4700,matched (3),,,,master only (1),,master only (1),5,18200,matched (3),8636.6074,11403.993,8636.6074,matched (3),5.6999998,matched (3),Control (Non),Ganta Meyeche,0,Ganta Meyeche,matched (3),8,296.13202,matched (3),Temp. Dry Warm Summer (Csb),matched (3)
284,,,,,,,,,,,1,1,0,1,Belg,1,matched (3),,,,,,,master only (1),0,0,0,1,1,1,1,10,2,2,2,2,2,2,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Kenchamo,Murche,0,0,1,0,0,0,0,6.2378898,37.737946,1211.5,Ganta Kenchamo,matched (3),0,0,,0,30,90,,90,matched (3),81500,.28000003,4,0,matched (3),12,2,4,2,matched (3),16,4700,matched (3),,,0,matched (3),0,matched (3),1,200,matched (3),5848.4111,4181.2998,4181.2998,matched (3),7.3000002,matched (3),Treatment,Ganta Kenchamo,1,Ganta Kenchamo,matched (3),7,239.70184,matched (3),Trop. Savan. (Aw),matched (3)
284,1000,0,0,1000,0,0,0,0,0,250000,1,1,0,1,Dry,1,matched (3),Dry,1,0,1,0,1,matched (3),1,1,0,1,1,1,1,10,2,2,2,2,2,2,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Kenchamo,Murche,0,0,1,0,0,0,0,6.2378898,37.737946,1211.5,Ganta Kenchamo,matched (3),0,0,,0,30,90,,90,matched (3),81500,.28000003,4,0,matched (3),12,2,4,2,matched (3),16,4700,matched (3),,,0,matched (3),0,matched (3),1,200,matched (3),5848.4111,4181.2998,4181.2998,matched (3),7.3000002,matched (3),Treatment,Ganta Kenchamo,1,Ganta Kenchamo,matched (3),7,239.70184,matched (3),Trop. Savan. (Aw),matched (3)
284,1000,0,0,1000,0,0,0,0,0,460000,1,1,0,1,Meher,1,matched (3),Meher,1,0,1,0,1,matched (3),1,1,0,1,1,1,1,10,2,2,2,2,2,2,2,matched (3),Dry,SNNPR,Gamo,Arba Minch Zuria,Ganta Kenchamo,Murche,0,0,1,0,0,0,0,6.2378898,37.737946,1211.5,Ganta Kenchamo,matched (3),0,0,,0,30,90,,90,matched (3),81500,.28000003,4,0,matched (3),12,2,4,2,matched (3),16,4700,matched (3),,,0,matched (3),0,matched (3),1,200,matched (3),5848.4111,4181.2998,4181.2998,matched (3),7.3000002,matched (3),Treatment,Ganta Kenchamo,1,Ganta Kenchamo,matched (3),7,239.70184,matched (3),Trop. Savan. (Aw),matched (3)
